year,county_FIP,topic,stance,gender,aggressiveness,temperature_avg,sentiment
2016,003,Global stance,believer,male,not aggressive,1.5833684480666017,-0.010648700716174249
2016,005,Global stance,believer,male,not aggressive,1.3414609004193339,-0.01019645798544227
2016,007,Global stance,believer,male,not aggressive,1.6899850925254565,0.06868109851240324
2016,009,Global stance,believer,male,not aggressive,1.750720881866415,0.017175728056043883
2016,011,Global stance,believer,male,not aggressive,1.3299878191006103,0.011115170844309536
2016,012,Politics,believer,male,not aggressive,2.8428805,-0.031197157478332543
2016,013,Global stance,believer,male,not aggressive,1.399088607219493,0.03846721334728189
2016,014,Global stance,believer,male,not aggressive,-0.4205500617391305,0.08546409978823348
2016,015,Global stance,believer,male,not aggressive,1.3864453934726644,0.024926770525429097
2016,017,Global stance,believer,male,not aggressive,1.622555304698879,0.007394889174732623
2016,019,Global stance,believer,male,not aggressive,1.3050086281106796,0.021901259189247603
2016,021,Global stance,believer,female,not aggressive,1.7258943157773607,0.060499424548318456
2016,023,Global stance,believer,male,not aggressive,1.558764739519266,0.029478149914263084
2016,025,Global stance,believer,male,not aggressive,1.7515786738514556,0.05128481697088291
2016,027,Global stance,believer,male,not aggressive,1.56572063421665,0.00202828301152866
2016,028,Global stance,believer,male,not aggressive,0.5226368968666665,0.164787169397672
2016,029,Global stance,believer,male,not aggressive,1.5822578485388095,-0.038399987667534566
2016,031,Global stance,believer,male,not aggressive,1.7883631954165924,0.033879208069118344
2016,033,Global stance,believer,male,not aggressive,1.2352789420931778,0.06453303184163517
2016,035,Global stance,believer,male,not aggressive,1.752229530750676,0.02796474844352005
2016,037,Global stance,believer,male,not aggressive,1.4234790559590633,0.02638606812351808
2016,039,Global stance,believer,male,not aggressive,1.400830993732291,-0.0006147630041718997
2016,041,Global stance,believer,male,not aggressive,1.4966707955287981,0.037521749073244105
2016,043,Global stance,believer,male,not aggressive,1.4679583149390651,0.04733816512687292
2016,045,Global stance,believer,male,not aggressive,1.5109032323163687,-0.02968997166434389
2016,047,Global stance,believer,male,not aggressive,1.6449779532668563,0.019635992066210434
2016,049,Global stance,believer,male,not aggressive,2.0754479263804746,0.0027385853439019442
2016,051,Global stance,believer,male,not aggressive,1.1206340919722748,0.07807855760228505
2016,053,Global stance,believer,male,not aggressive,1.576624645854306,0.03770035760804134
2016,055,Global stance,believer,male,not aggressive,1.92922182842954,0.02585209221593037
2016,057,Global stance,believer,male,not aggressive,1.0439108270474935,0.0028526536188723493
2016,059,Global stance,believer,male,not aggressive,1.3361497476688253,0.02249809123009172
2016,061,Global stance,believer,male,not aggressive,1.8404886671995222,0.07100562550467479
2016,063,Global stance,believer,male,not aggressive,1.8617771269628987,0.03435424419576468
2016,065,Global stance,believer,male,not aggressive,1.601342368001016,-0.02647501010001058
2016,067,Global stance,believer,male,not aggressive,1.252590586861294,0.028256577649057795
2016,069,Global stance,believer,male,not aggressive,1.073679728877094,0.034104291304648295
2016,071,Global stance,believer,male,not aggressive,1.0227698648863515,-0.008732696451050024
2016,073,Global stance,believer,male,not aggressive,1.2340513728679314,0.04118717557246171
2016,075,Global stance,believer,male,not aggressive,0.9425698512338884,0.09574231516281588
2016,077,Global stance,believer,male,not aggressive,1.7553496152782324,0.035570601446714895
2016,078,Global stance,believer,male,not aggressive,6.920905,0.4854970872402191
2016,079,Global stance,believer,male,not aggressive,1.6016489342773874,-0.024039749395038803
2016,081,Global stance,believer,male,not aggressive,1.3762113470308106,-0.020132289843391687
2016,083,Global stance,believer,male,not aggressive,1.3631901736696703,-0.01826525818277621
2016,085,Global stance,believer,male,not aggressive,0.9840319003044007,0.023916389592251647
2016,086,Global stance,believer,male,not aggressive,0.577142401716378,0.045305722076432735
2016,087,Global stance,believer,male,not aggressive,1.0008041181036036,0.05735405278087341
2016,089,Global stance,believer,male,not aggressive,1.9899740996013293,-0.03187156447734297
2016,091,Global stance,believer,male,not aggressive,1.864206192520994,-0.03786164522429317
2016,093,Global stance,believer,male,not aggressive,1.4868374493804453,-0.014002649996266188
2016,095,Global stance,believer,male,not aggressive,1.6877931486358344,-0.020380036293539593
2016,097,Global stance,believer,male,not aggressive,1.6417380663873906,-0.004083779117437108
2016,099,Global stance,believer,male,not aggressive,0.9660251654075854,-0.006303866372035494
2016,101,Global stance,believer,male,not aggressive,1.627045761474244,0.016451131166073565
2016,102,Global stance,believer,undefined,aggressive,3.9416993,0.3425576476971309
2016,103,Global stance,believer,male,not aggressive,1.5244021963784085,-0.011913925251958656
2016,105,Global stance,believer,male,not aggressive,0.9444307762368795,-0.044646955786074624
2016,107,Global stance,believer,male,not aggressive,1.1442380291849725,-0.005233848339287183
2016,109,Global stance,believer,male,not aggressive,1.868918598118403,0.035758361187483226
2016,111,Global stance,believer,male,not aggressive,1.5618277082160896,-0.022382821015678803
2016,113,Global stance,believer,male,not aggressive,1.5671245751856868,-0.01103402491466936
2016,115,Global stance,believer,male,not aggressive,1.5707025711494846,0.021830064430300222
2016,117,Global stance,believer,male,not aggressive,1.5817512886389162,-0.0022706450742887106
2016,119,Global stance,believer,male,not aggressive,1.8909776874168578,0.012669752011773202
2016,121,Global stance,believer,male,not aggressive,2.045525095073904,0.00965409667599548
2016,123,Global stance,believer,male,not aggressive,1.7764923005198865,0.05098485074150278
2016,125,Global stance,believer,male,not aggressive,1.9889301692391037,-0.048315707543194815
2016,127,Global stance,believer,male,not aggressive,1.1222397906411483,-0.05876642801904032
2016,129,Global stance,believer,male,not aggressive,1.1642147289555556,-0.01330406855483171
2016,131,Global stance,believer,female,not aggressive,1.4629378171232876,-0.06691019444366995
2016,133,Global stance,believer,male,not aggressive,1.8440708156301704,-0.011685805275271771
2016,135,Global stance,believer,male,not aggressive,1.8161913271852435,-0.024164819059498074
2016,137,Global stance,believer,male,not aggressive,1.6736874732356322,0.020394924274747137
2016,139,Global stance,believer,male,not aggressive,1.949686460116279,0.04694887439411865
2016,141,Global stance,believer,male,not aggressive,1.4316008467248678,-0.008492514909441118
2016,143,Global stance,believer,male,not aggressive,2.193044533538262,0.01291800794630775
2016,145,Global stance,believer,male,not aggressive,1.8912190336082473,0.001844250177549357
2016,147,Global stance,believer,male,not aggressive,1.5836811325881355,-0.007800848076817243
2016,149,Global stance,believer,male,not aggressive,2.568917342877722,-0.030327521489496446
2016,151,Weather Extremes,believer,male,not aggressive,2.341462840775862,0.10036798073009791
2016,153,Global stance,believer,male,not aggressive,2.2373118089507082,0.013292715972194898
2016,155,Politics,believer,male,aggressive,3.155478257700252,0.049160906825237424
2016,157,Global stance,believer,male,not aggressive,1.8835332004860408,0.004412811935922266
2016,159,Global stance,believer,male,not aggressive,2.0514349443157895,-0.008689683776288683
2016,161,Global stance,believer,male,not aggressive,2.2649250306528703,0.036054684455581805
2016,163,Global stance,believer,male,not aggressive,2.124288372507878,-0.01724511496860437
2016,165,Global stance,believer,male,not aggressive,1.636352542025467,-0.008500609043910414
2016,167,Global stance,believer,male,not aggressive,2.134371534454054,-0.04890757702702475
2016,169,Global stance,believer,male,not aggressive,1.8639565812904193,-0.0314004345165233
2016,171,Weather Extremes,believer,male,not aggressive,2.712464494,-0.2717464117039334
2016,173,Global stance,believer,female,not aggressive,2.170116399568182,-0.01579249307340881
2016,175,Weather Extremes,believer,male,aggressive,1.7763246842,-0.08510586518178669
2016,177,Weather Extremes,believer,male,not aggressive,1.273971284040404,-0.08310860987256455
2016,179,Global stance,believer,male,not aggressive,1.6352989659316843,0.050037457472478356
2016,181,Global stance,believer,male,not aggressive,1.5774005130491804,0.0017090490750084537
2016,183,Global stance,believer,male,not aggressive,1.5819226910593653,0.026766173517399884
2016,185,Weather Extremes,believer,male,not aggressive,2.5946546129629633,-0.04889881851457275
2016,187,Global stance,believer,male,not aggressive,1.700071883889706,0.04266290458048089
2016,189,Global stance,believer,male,not aggressive,1.8734548498090091,0.025599188213783524
2016,191,Politics,believer,male,aggressive,1.835926292857143,-0.13097628806242864
2016,193,Weather Extremes,believer,male,aggressive,1.938434989130435,-0.04781190669663136
2016,195,Global stance,believer,male,not aggressive,1.9676445813157895,-0.112271182620615
2016,197,Weather Extremes,believer,male,not aggressive,2.4543683258482143,-0.09369453669215351
2016,199,Global stance,believer,male,not aggressive,0.8648451457802198,-0.10113007963912263
2016,201,Global stance,believer,male,not aggressive,1.8766098196978775,0.019349636777864967
2016,203,Weather Extremes,neutral,male,not aggressive,3.7002147599999997,-0.03642118899424875
2016,205,Importance of Human Intervantion,believer,male,not aggressive,-0.4621128182500003,-0.29076814044286936
2016,207,Politics,believer,male,not aggressive,0.6531133000000002,-0.12171591195106508
2016,209,Weather Extremes,believer,male,not aggressive,1.7811867729359998,-0.007604981309672213
2016,211,Global stance,believer,female,not aggressive,3.34404655368421,-0.03788582454276553
2016,213,Global stance,believer,male,not aggressive,1.9391396586902656,0.044743156233674655
2016,215,Global stance,believer,male,not aggressive,1.362640984908257,-0.09036496951152546
2016,217,Weather Extremes,believer,female,not aggressive,2.21893649075,0.06605898839629659
2016,219,Weather Extremes,believer,male,not aggressive,4.335054966666666,0.15991296316429418
2016,221,Politics,denier,male,aggressive,-1.2508583999999998,-0.5300888045072556
2016,223,Global stance,neutral,male,not aggressive,-0.5098532508750001,-0.044547426787018785
2016,225,Global stance,believer,male,not aggressive,0.9783020604999999,-0.20991426588141557
2016,227,Weather Extremes,believer,male,not aggressive,2.5424836909999997,-0.06472145150907938
2016,229,Global stance,believer,male,not aggressive,-0.14204844285714266,-0.06278670572274692
2016,231,Weather Extremes,believer,male,aggressive,1.31883249,-0.12033820145792429
2016,233,Global stance,believer,male,not aggressive,-0.04013865000000005,0.004051685130596117
2016,235,Global stance,believer,male,not aggressive,3.167048408333334,-0.16128827467816217
2016,237,Weather Extremes,believer,female,aggressive,8.416843,0.234449996304512
2016,239,Weather Extremes,believer,female,aggressive,5.483063266666666,-0.12917945625782012
2016,241,Weather Extremes,neutral,female,not aggressive,0.86665773,-0.0811091565081567
2016,243,Weather Extremes,neutral,male,aggressive,1.4458026,-0.2397831490457058
2016,245,Weather Extremes,believer,male,not aggressive,1.571703455,-0.14237952632048503
2016,247,Global stance,believer,female,not aggressive,2.587153769787879,-0.11775494764591368
2016,249,Weather Extremes,neutral,female,not aggressive,0.29412353,-0.0490820705890655
2016,251,Weather Extremes,believer,female,not aggressive,1.49424312,-0.18364405020986285
2016,253,Weather Extremes,neutral,female,not aggressive,-2.2229192,-0.3347147379636764
2016,255,Ideological Positions on Global Warming,believer,male,aggressive,3.4203532333333335,-0.15484245131280686
2016,257,Global stance,believer,male,not aggressive,-1.814379565714286,0.04975941342009978
2016,259,Politics,denier,male,aggressive,1.4194489166666666,-0.2242162738889155
2016,261,Weather Extremes,neutral,male,aggressive,-0.6786458,-0.026008120721578612
2016,265,Politics,believer,male,not aggressive,1.6879665657142857,-0.3065579279127575
2016,267,Donald Trump versus Science,denier,male,not aggressive,3.0901947,-0.6388868995110194
2016,273,Politics,believer,male,not aggressive,1.9848872285714287,-0.08910639535037297
2016,277,Significance of Pollution Awareness Events,believer,male,not aggressive,0.8337169642857144,-0.08564585611457995
2016,279,Global stance,believer,female,not aggressive,-1.2716867,-0.2498133184274037
2016,281,Politics,believer,male,aggressive,-0.6378611,-0.2932531523942947
2016,283,Politics,denier,male,aggressive,0.7625587042857144,-0.21890357093940785
2016,285,Politics,believer,male,not aggressive,1.099305775,0.12941031149625776
2016,287,Global stance,believer,male,aggressive,1.5234941999999998,-0.1584145768046379
2016,289,Global stance,believer,male,not aggressive,1.823270389090909,-0.10368448322051695
2016,291,Global stance,believer,male,aggressive,1.6232351333333332,-0.3043412040948868
2016,293,Importance of Human Intervantion,believer,female,not aggressive,5.765392299999999,0.0601997464895248
2016,295,Weather Extremes,denier,male,not aggressive,7.238684350000001,0.38748415446281426
2016,297,Global stance,believer,female,not aggressive,-0.7106931585714287,-0.11599763977187019
2016,299,Politics,believer,male,not aggressive,3.1219625647142855,-0.053882420284407505
2016,301,Undefined / One Word Hashtags,believer,female,aggressive,4.6418295,0.0508042573928833
2016,303,Global stance,believer,male,not aggressive,1.4233550998750002,0.03494608899274897
